VHCL_CRASH_ID,VHCL_VHCL_ID,VHCL_VHCL_CODED_SEQ_NO,VHCL_OWNSHP_CD,VHCL_OWNSHP_SHORT_DESC,VHCL_USE_CD,VHCL_USE_SHORT_DESC,VHCL_TYP_CD,VHCL_TYP_SHORT_DESC,EMRGCY_VHCL_USE_FLG,TRLR_QTY,VHCL_MVMNT_CD,VHCL_MVMNT_SHORT_DESC,VHCL_CMPSS_DIR_FROM_CD,VHCL_CMPSS_DIR_FROM_SHORT_DESC,VHCL_CMPSS_DIR_TO_CD,VHCL_CMPSS_DIR_TO_SHORT_DESC,VHCL_ACTN_CD,VHCL_ACTN_SHORT_DESC,VHCL_CAUSE_1_CD,VHCL_CAUSE_1_SHORT_DESC,VHCL_CAUSE_2_CD,VHCL_CAUSE_2_SHORT_DESC,VHCL_CAUSE_3_CD,VHCL_CAUSE_3_SHORT_DESC,VHCL_EVNT_1_CD,VHCL_EVNT_1_SHORT_DESC,VHCL_EVNT_2_CD,VHCL_EVNT_2_SHORT_DESC,VHCL_EVNT_3_CD,VHCL_EVNT_3_SHORT_DESC,VHCL_SPEED_FLG,VHCL_HIT_RUN_FLG,VHCL_SFTY_EQUIP_USED_QTY,VHCL_SFTY_EQUIP_UNUSED_QTY,VHCL_SFTY_EQUIP_USE_UNKNWN_QTY,VHCL_OCCUP_CNT,STRIKG_VHCL_FLG,PARTIC_CRASH_ID,PARTIC_VHCL_ID,PARTIC_ID,PARTIC_DSPLY_SEQ_NO,PARTIC_VHCL_CODED_SEQ_NO,PARTIC_VHCL_SEQ_NO,PARTIC_TYP_CD,PARTIC_TYP_SHORT_DESC,PARTIC_HIT_RUN_FLG,PUB_EMPL_FLG,SEX_CD,AGE_VAL,DRVR_LIC_STAT_CD,DRVR_LIC_STAT_SHORT_DESC,DRVR_RES_STAT_CD,DRVR_RES_SHORT_DESC,INJ_SVRTY_CD,INJ_SVRTY_SHORT_DESC,SFTY_EQUIP_USE_CD,SFTY_EQUIP_USE_SHORT_DESC,AIRBAG_DEPLOY_IND,PARTIC_MVMNT_CD,PARTIC_MVMNT_SHORT_DESC,PARTIC_CMPSS_DIR_FROM_CD,PARTIC_CMPSS_DIR_FROM_SHORT_DESC,PARTIC_CMPSS_DIR_TO_CD,PARTIC_CMPSS_DIR_TO_SHORT_DESC,NON_MOTRST_LOC_CD,NON_MOTRST_LOC_SHORT_DESC,PARTIC_ACTN_CD,PARTIC_ACTN_SHORT_DESC,PARTIC_ERR_1_CD,PARTIC_ERR_1_SHORT_DESC,PARTIC_ERR_2_CD,PARTIC_ERR_2_SHORT_DESC,PARTIC_ERR_3_CD,PARTIC_ERR_3_SHORT_DESC,PARTIC_CAUSE_1_CD,PARTIC_CAUSE_1_SHORT_DESC,PARTIC_CAUSE_2_CD,PARTIC_CAUSE_2_SHORT_DESC,PARTIC_CAUSE_3_CD,PARTIC_CAUSE_3_SHORT_DESC,PARTIC_EVNT_1_CD,PARTIC_EVNT_1_SHORT_DESC,PARTIC_EVNT_2_CD,PARTIC_EVNT_2_SHORT_DESC,PARTIC_EVNT_3_CD,PARTIC_EVNT_3_SHORT_DESC,BAC_VAL,ALCHL_USE_RPT_IND,DRUG_USE_RPT_IND,MJ_USE_RPT_IND,STRIKG_PARTIC_FLG,CRASH_ERR_LONG_DESC,CAUSE_LONG_DESC,EVNT_LONG_DESC,MVMNT_LONG_DESC,ACTN_LONG_DESC
1342422,2542402,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,1,STRGHT,7,W,3,E,0,NONE,0,NO CODE,,,,,,,,,,,False,False,3,0,0,3,True,1342422,2542402,2904882,1,1,1,1,DRVR,False,False,2,40,1,OR-Y,1,OR<25,9,NONE,2,BELT,0.0,,,,,,,,,0,NONE,27,BIKE ROW,,,,,2,NO-YIELD,,,,,,,,,,,,,,,False,Did not have right-of-way over pedalcyclist,No cause associated at this level,,Straight Ahead,No action or non-warranted
1328560,2516012,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,1,STRGHT,7,W,3,E,0,NONE,0,NO CODE,,,,,,,,,,,False,False,1,0,0,1,False,1328560,2516012,2874831,2,1,1,1,DRVR,False,False,2,48,2,OTH-Y,4,N-RES,9,NONE,2,BELT,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,,,,,False,No error,No cause associated at this level,,Straight Ahead,No action or non-warranted
1327274,2513519,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,2,TURN-R,1,N,7,W,0,NONE,0,NO CODE,,,,,,,,,,,False,False,1,0,0,1,True,1327274,2513519,2871981,1,1,1,1,DRVR,False,False,2,26,1,OR-Y,1,OR<25,9,NONE,2,BELT,0.0,,,,,,,,,0,NONE,52,CARELESS,27.0,BIKE ROW,,,32,CARELESS,2.0,NO-YIELD,,,,,,,,,,0.0,0.0,,False,Careless driving (per PAR),No cause associated at this level,,Turning Right,No action or non-warranted
1328946,2516752,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,1,STRGHT,3,E,7,W,0,NONE,0,NO CODE,,,,,,,,,,,False,False,3,0,0,3,False,1328946,2516752,2875713,2,1,1,1,DRVR,False,False,1,70,1,OR-Y,1,OR<25,9,NONE,2,BELT,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,,0.0,0.0,,False,No error,No cause associated at this level,,Straight Ahead,No action or non-warranted
1353589,2562742,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,3,TURN-L,3,E,5,S,0,NONE,0,NO CODE,,,,,,,,,,,False,False,0,1,0,1,True,1353589,2562742,2928075,1,1,1,1,DRVR,False,False,1,24,1,OR-Y,1,OR<25,9,NONE,0,NONE,,,,,,,,,,0,NONE,27,BIKE ROW,,,,,2,NO-YIELD,,,,,,,,,,,,,,,False,Did not have right-of-way over pedalcyclist,No cause associated at this level,,Turning Left,No action or non-warranted
1355010,2565315,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,3,TURN-L,2,NE,4,SE,0,NONE,0,NO CODE,,,,,,,,,,,False,False,1,0,0,1,True,1355010,2565315,2930969,1,1,1,1,DRVR,False,False,2,91,1,OR-Y,1,OR<25,9,NONE,2,BELT,0.0,,,,,,,,,0,NONE,52,CARELESS,27.0,BIKE ROW,,,32,CARELESS,2.0,NO-YIELD,,,,,,,,,,9.0,9.0,,False,Careless driving (per PAR),No cause associated at this level,,Turning Left,No action or non-warranted
1353308,2562197,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,3,TURN-L,4,SE,6,SW,0,NONE,0,NO CODE,,,,,4.0,PED INV,110.0,N-MTR,,,False,False,1,0,0,1,False,1353308,2562197,2927498,2,1,1,1,DRVR,False,False,1,64,1,OR-Y,1,OR<25,9,NONE,2,BELT,0.0,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,,0.0,0.0,,False,No error,No cause associated at this level,,Turning Left,No action or non-warranted
1343231,2543901,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,3,TURN-L,5,S,7,W,0,NONE,0,NO CODE,,,,,,,,,,,False,False,1,0,0,1,True,1343231,2543901,2906626,1,1,1,1,DRVR,False,False,2,32,1,OR-Y,1,OR<25,9,NONE,2,BELT,0.0,,,,,,,,,0,NONE,27,BIKE ROW,,,,,2,NO-YIELD,,,,,,,,,,,,,,,False,Did not have right-of-way over pedalcyclist,No cause associated at this level,,Turning Left,No action or non-warranted
1340844,2539383,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,2,TURN-R,3,E,1,N,0,NONE,0,NO CODE,,,,,,,,,,,False,False,0,0,1,1,False,1340844,2539383,2901466,2,1,1,1,DRVR,False,False,1,52,1,OR-Y,1,OR<25,9,NONE,9,UNK,,,,,,,,,,0,NONE,27,BIKE ROW,,,,,2,NO-YIELD,,,,,,,,,,,,,,,False,Did not have right-of-way over pedalcyclist,No cause associated at this level,,Turning Right,No action or non-warranted
1326846,2512668,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,9,PARKNG,4,SE,8,NW,9,ANG PARK,0,NO CODE,,,,,,,,,,,False,False,1,0,0,1,True,1326846,2512668,2871024,1,1,1,1,DRVR,False,False,1,29,1,OR-Y,1,OR<25,9,NONE,2,BELT,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,82.0,VEH HID,,,,,,0.0,0.0,,False,No error,No cause associated at this level,Vehicle obscured view,Parking maneuver,Angle parking
1327748,2514438,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,1,STRGHT,1,N,5,S,0,NONE,0,NO CODE,,,,,,,,,,,False,False,0,0,1,1,True,1327748,2514438,2873040,1,1,1,1,DRVR,False,False,2,57,1,OR-Y,1,OR<25,9,NONE,9,UNK,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,,,,,False,No error,No cause associated at this level,,Straight Ahead,No action or non-warranted
1328759,2516405,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,3,TURN-L,1,N,3,E,0,NONE,0,NO CODE,,,,,,,,,,,False,False,1,0,0,1,True,1328759,2516405,2875276,1,1,1,1,DRVR,False,False,1,51,1,OR-Y,1,OR<25,9,NONE,2,BELT,,,,,,,,,,0,NONE,27,BIKE ROW,,,,,2,NO-YIELD,,,,,,,,,,,,,,,False,Did not have right-of-way over pedalcyclist,No cause associated at this level,,Turning Left,No action or non-warranted
1343030,2543521,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,3,TURN-L,5,S,7,W,0,NONE,0,NO CODE,,,,,,,,,,,False,False,1,0,0,1,True,1343030,2543521,2906182,1,1,1,1,DRVR,False,False,1,25,1,OR-Y,1,OR<25,9,NONE,2,BELT,,,,,,,,,,0,NONE,27,BIKE ROW,4.0,L IN TRF,,,2,NO-YIELD,,,,,,,,,,,,0.0,0.0,,False,Did not have right-of-way over pedalcyclist,No cause associated at this level,,Turning Left,No action or non-warranted
1346653,2550239,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,3,TURN-L,5,S,7,W,18,EXIT DWY,0,NO CODE,,,,,,,,,,,False,False,0,0,1,1,True,1346653,2550239,2913846,1,1,1,1,DRVR,False,False,1,25,1,OR-Y,1,OR<25,9,NONE,9,UNK,,,,,,,,,,0,NONE,27,BIKE ROW,,,,,2,NO-YIELD,,,,,,,,,,,,0.0,0.0,,False,Did not have right-of-way over pedalcyclist,No cause associated at this level,,Turning Left,Entering street or highway from alley or driveway
1325229,2509579,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,3,TURN-L,1,N,3,E,0,NONE,0,NO CODE,,,,,,,,,,,False,False,1,0,0,1,True,1325229,2509579,2867514,1,1,1,1,DRVR,False,False,2,54,1,OR-Y,1,OR<25,3,INJB,2,BELT,0.0,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,,0.0,0.0,,False,No error,No cause associated at this level,,Turning Left,No action or non-warranted
1351166,2558441,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,2,TURN-R,7,W,6,SW,18,EXIT DWY,0,NO CODE,,,,,,,,,,,False,False,0,0,1,1,False,1351166,2558441,2923262,2,1,1,1,DRVR,False,False,2,19,1,OR-Y,1,OR<25,9,NONE,9,UNK,,,,,,,,,,0,NONE,27,BIKE ROW,,,,,2,NO-YIELD,,,,,,,,,,,86.0,0.0,0.0,,False,Did not have right-of-way over pedalcyclist,No cause associated at this level,,Turning Right,Entering street or highway from alley or driveway
1345476,2548043,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,1,STRGHT,5,S,1,N,0,NONE,0,NO CODE,,,,,,,,,,,False,False,1,0,1,2,True,1345476,2548043,2911364,1,1,1,1,DRVR,False,False,1,70,1,OR-Y,1,OR<25,9,NONE,9,UNK,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,,,,,False,No error,No cause associated at this level,,Straight Ahead,No action or non-warranted
1328913,2516693,1,3,PUBLC,0,NONE,1,PSNGR CAR,False,0.0,3,TURN-L,7,W,1,N,0,NONE,0,NO CODE,,,,,,,,,,,False,False,1,0,0,1,True,1328913,2516693,2875631,1,1,1,1,DRVR,False,True,1,22,1,OR-Y,1,OR<25,9,NONE,2,BELT,0.0,,,,,,,,,26,SUN,27,BIKE ROW,4.0,L IN TRF,,,2,NO-YIELD,8.0,IMP-TURN,,,,,,,,,,0.0,0.0,,False,Did not have right-of-way over pedalcyclist,No cause associated at this level,,Turning Left,No action or non-warranted
1354516,2564426,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,2,TURN-R,5,S,3,E,15,GO A/STOP,0,NO CODE,,,,,,,,,,,False,False,1,0,0,1,True,1354516,2564426,2929958,1,1,1,1,DRVR,False,False,1,59,1,OR-Y,1,OR<25,9,NONE,2,BELT,0.0,,,,,,,,,0,NONE,27,BIKE ROW,,,,,2,NO-YIELD,,,,,,,,,,,86.0,0.0,0.0,,False,Did not have right-of-way over pedalcyclist,No cause associated at this level,,Turning Right,Proceed after stopping for a stop sign/flashing red.
1321196,2502036,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,1,STRGHT,6,SW,2,NE,15,GO A/STOP,0,NO CODE,,,,,,,,,,,False,False,0,1,0,1,True,1321196,2502036,2858972,1,1,1,1,DRVR,False,False,2,60,1,OR-Y,1,OR<25,9,NONE,0,NONE,,,,,,,,,,0,NONE,27,BIKE ROW,,,,,2,NO-YIELD,,,,,,,,,,,,0.0,0.0,,False,Did not have right-of-way over pedalcyclist,No cause associated at this level,,Straight Ahead,Proceed after stopping for a stop sign/flashing red.
1327257,2513483,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,,2,TURN-R,5,S,3,E,0,NONE,0,NO CODE,,,,,,,,,,,False,False,1,0,0,1,False,1327257,2513483,2871940,2,1,1,1,DRVR,False,False,1,54,1,OR-Y,1,OR<25,9,NONE,2,BELT,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,83.0,VEG HID,,,,,,0.0,0.0,,False,No error,No cause associated at this level,Vegetation obscured view,Turning Right,No action or non-warranted
1342609,2542731,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,1,STRGHT,3,E,7,W,0,NONE,0,NO CODE,,,,,,,,,,,False,False,0,0,1,1,True,1342609,2542731,2905279,1,1,1,1,DRVR,False,False,1,53,1,OR-Y,1,OR<25,9,NONE,9,UNK,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,,,,,False,No error,No cause associated at this level,,Straight Ahead,No action or non-warranted
1327888,2514717,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,2,TURN-R,2,NE,8,NW,18,EXIT DWY,0,NO CODE,,,,,,,,,,,False,False,1,0,0,1,False,1327888,2514717,2873344,2,1,1,1,DRVR,False,False,1,50,1,OR-Y,1,OR<25,9,NONE,2,BELT,0.0,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,86.0,0.0,0.0,,False,No error,No cause associated at this level,,Turning Right,Entering street or highway from alley or driveway
1326215,2511449,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,1,STRGHT,7,W,3,E,0,NONE,0,NO CODE,,,,,,,,,,,False,False,0,0,1,1,False,1326215,2511449,2869652,2,1,1,1,DRVR,False,False,2,32,1,OR-Y,1,OR<25,9,NONE,9,UNK,,,,,,,,,,0,NONE,27,BIKE ROW,,,,,2,NO-YIELD,,,,,,,,,,,,,,,False,Did not have right-of-way over pedalcyclist,No cause associated at this level,,Straight Ahead,No action or non-warranted
1325900,2510844,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,1,STRGHT,2,NE,6,SW,15,GO A/STOP,0,NO CODE,,,,,,,,,,,False,False,0,0,1,1,False,1325900,2510844,2868960,2,1,1,1,DRVR,False,False,1,67,1,OR-Y,1,OR<25,9,NONE,9,UNK,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,,0.0,0.0,,False,No error,No cause associated at this level,,Straight Ahead,Proceed after stopping for a stop sign/flashing red.
1327787,2514515,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,3,TURN-L,3,E,5,S,0,NONE,0,NO CODE,,,,,,,,,,,False,False,1,0,0,1,True,1327787,2514515,2873124,1,1,1,1,DRVR,False,False,2,26,1,OR-Y,1,OR<25,4,INJC,2,BELT,,,,,,,,,,0,NONE,27,BIKE ROW,4.0,L IN TRF,,,2,NO-YIELD,,,,,,,,,,,,0.0,0.0,,False,Did not have right-of-way over pedalcyclist,No cause associated at this level,,Turning Left,No action or non-warranted
1326679,2512333,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,6,STOP,7,W,3,E,11,STOPPED,0,NO CODE,,,,,,,,,,,False,False,1,0,1,2,False,1326679,2512333,2870653,2,1,1,1,DRVR,False,False,1,36,1,OR-Y,1,OR<25,9,NONE,2,BELT,,,,,,,,,,0,NONE,9,IMP STOP,,,,,10,OTHR-IMP,,,,,,,,,,,,0.0,0.0,,False,Improperly stopped in traffic lane,No cause associated at this level,,Stopped in Traffic,Stopped in traffic not waiting to make a left turn
1326686,2512345,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,1,STRGHT,2,NE,6,SW,0,NONE,0,NO CODE,,,,,,,,,,,False,False,0,0,1,1,False,1326686,2512345,2870669,2,1,1,1,DRVR,False,False,2,41,1,OR-Y,1,OR<25,9,NONE,9,UNK,9.0,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,,,,,False,No error,No cause associated at this level,,Straight Ahead,No action or non-warranted
1328301,2515516,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,1,STRGHT,3,E,7,W,0,NONE,0,NO CODE,,,,,,,,,,,False,False,1,0,0,1,True,1328301,2515516,2874259,1,1,1,1,DRVR,False,False,2,69,1,OR-Y,1,OR<25,9,NONE,2,BELT,0.0,,,,,,,,,0,NONE,27,BIKE ROW,,,,,2,NO-YIELD,,,,,,,,,,,,0.0,0.0,,False,Did not have right-of-way over pedalcyclist,No cause associated at this level,,Straight Ahead,No action or non-warranted
1326636,2512246,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,1,STRGHT,5,S,1,N,0,NONE,0,NO CODE,,,,,,,,,,,False,False,1,0,0,1,True,1326636,2512246,2870561,1,1,1,1,DRVR,False,False,2,32,1,OR-Y,1,OR<25,9,NONE,2,BELT,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,,0.0,0.0,,False,No error,No cause associated at this level,,Straight Ahead,No action or non-warranted
1328308,2515527,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,1,STRGHT,5,S,1,N,0,NONE,0,NO CODE,,,,,,,,,,,False,False,2,0,0,2,True,1328308,2515527,2874270,1,1,1,1,DRVR,False,False,1,40,1,OR-Y,1,OR<25,9,NONE,2,BELT,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,86.0,0.0,0.0,,False,No error,No cause associated at this level,,Straight Ahead,No action or non-warranted
1328281,2515479,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,,1,STRGHT,7,W,3,E,0,NONE,0,NO CODE,,,,,,,,,,,False,False,1,0,0,1,True,1328281,2515479,2874218,1,1,1,1,DRVR,False,False,2,61,1,OR-Y,1,OR<25,9,NONE,2,BELT,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,,,,,False,No error,No cause associated at this level,,Straight Ahead,No action or non-warranted
1336233,2530572,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,2,TURN-R,7,W,5,S,0,NONE,0,NO CODE,,,,,,,,,,,False,False,1,0,0,1,False,1336233,2530572,2891546,2,1,1,1,DRVR,False,False,2,39,1,OR-Y,1,OR<25,9,NONE,2,BELT,,,,,,,,,,0,NONE,27,BIKE ROW,,,,,2,NO-YIELD,,,,,,,,,,,,0.0,0.0,,False,Did not have right-of-way over pedalcyclist,No cause associated at this level,,Turning Right,No action or non-warranted
1324201,2507651,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,2,TURN-R,5,S,3,E,0,NONE,0,NO CODE,,,,,,,,,,,False,False,0,0,1,1,False,1324201,2507651,2865300,2,1,1,1,DRVR,False,False,1,47,1,OR-Y,1,OR<25,9,NONE,9,UNK,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,,0.0,0.0,,False,No error,No cause associated at this level,,Turning Right,No action or non-warranted
1354854,2565041,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,2,TURN-R,5,S,3,E,18,EXIT DWY,0,NO CODE,,,,,110.0,N-MTR,,,,,False,False,1,0,0,1,False,1354854,2565041,2930668,2,1,1,1,DRVR,False,False,1,52,1,OR-Y,1,OR<25,9,NONE,2,BELT,0.0,,,,,,,,,0,NONE,27,BIKE ROW,,,,,2,NO-YIELD,,,,,,,,,,,,0.0,0.0,,False,Did not have right-of-way over pedalcyclist,No cause associated at this level,,Turning Right,Entering street or highway from alley or driveway
1327966,2514871,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,1,STRGHT,3,E,7,W,0,NONE,0,NO CODE,,,,,,,,,,,False,False,2,0,0,2,False,1327966,2514871,2873524,2,1,1,1,DRVR,False,False,1,20,1,OR-Y,1,OR<25,9,NONE,2,BELT,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,,,,,False,No error,No cause associated at this level,,Straight Ahead,No action or non-warranted
1327046,2513066,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,2,TURN-R,5,S,3,E,15,GO A/STOP,0,NO CODE,,,,,,,,,,,False,False,2,0,0,2,True,1327046,2513066,2871472,1,1,1,1,DRVR,False,False,1,36,1,OR-Y,1,OR<25,9,NONE,2,BELT,0.0,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,,0.0,0.0,,False,No error,No cause associated at this level,,Turning Right,Proceed after stopping for a stop sign/flashing red.
1328118,2515161,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,6,STOP,2,NE,6,SW,11,STOPPED,0,NO CODE,,,,,,,,,,,False,False,1,0,0,1,False,1328118,2515161,2873859,2,1,1,1,DRVR,False,False,2,59,1,OR-Y,1,OR<25,9,NONE,2,BELT,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,,0.0,0.0,,False,No error,No cause associated at this level,,Stopped in Traffic,Stopped in traffic not waiting to make a left turn
1326369,2511747,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,3,TURN-L,6,SW,8,NW,0,NONE,0,NO CODE,,,,,,,,,,,False,False,2,0,0,2,False,1326369,2511747,2869998,2,1,1,1,DRVR,False,False,1,77,1,OR-Y,1,OR<25,9,NONE,2,BELT,0.0,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,,,,,False,No error,No cause associated at this level,,Turning Left,No action or non-warranted
1356010,2567068,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,3,TURN-L,3,E,5,S,19,ENTR DWY,0,NO CODE,,,,,,,,,,,False,False,1,0,0,1,True,1356010,2567068,2932934,1,1,1,1,DRVR,False,False,2,58,1,OR-Y,1,OR<25,9,NONE,2,BELT,0.0,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,,0.0,0.0,,False,No error,No cause associated at this level,,Turning Left,Entering alley or driveway from street or highway
1327604,2514165,1,1,PRVTE,0,NONE,7,SCHL BUS,False,0.0,6,STOP,3,E,7,W,12,STP/L TRN,0,NO CODE,,,,,,,,,,,False,False,0,0,1,1,False,1327604,2514165,2872734,2,1,1,1,DRVR,False,False,1,58,1,OR-Y,1,OR<25,9,NONE,9,UNK,0.0,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,,,,,False,No error,No cause associated at this level,,Stopped in Traffic,"Stopped because of left turn signal or waiting, etc."
1350818,2557793,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,2,TURN-R,3,E,1,N,0,NONE,0,NO CODE,,,,,,,,,,,False,False,2,0,0,2,True,1350818,2557793,2922548,1,1,1,1,DRVR,False,False,2,23,1,OR-Y,1,OR<25,9,NONE,2,BELT,0.0,,,,,,,,,0,NONE,27,BIKE ROW,,,,,2,NO-YIELD,,,,,,,,,,,,,,,False,Did not have right-of-way over pedalcyclist,No cause associated at this level,,Turning Right,No action or non-warranted
1327020,2513014,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,1,STRGHT,6,SW,2,NE,0,NONE,0,NO CODE,,,,,,,,,,,False,False,1,0,0,1,True,1327020,2513014,2871415,1,1,1,1,DRVR,False,False,2,84,1,OR-Y,1,OR<25,9,NONE,2,BELT,,,,,,,,,,0,NONE,32,PAS TANG,,,,,6,IMP-OVER,,,,,,,,,,,,0.0,0.0,,False,Passing on straight road under unsafe conditions,No cause associated at this level,,Straight Ahead,No action or non-warranted
1331900,2522382,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,2,TURN-R,3,E,1,N,0,NONE,0,NO CODE,,,,,,,,,,,False,False,1,0,0,1,True,1331900,2522382,2882155,1,1,1,1,DRVR,False,False,1,38,1,OR-Y,1,OR<25,3,INJB,2,BELT,1.0,,,,,,,,,0,NONE,27,BIKE ROW,,,,,2,NO-YIELD,,,,,,,,,,,,0.0,0.0,,False,Did not have right-of-way over pedalcyclist,No cause associated at this level,,Turning Right,No action or non-warranted
1329217,2517233,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,2,TURN-R,7,W,5,S,19,ENTR DWY,0,NO CODE,,,,,,,,,,,False,False,1,0,0,1,False,1329217,2517233,2876273,2,1,1,1,DRVR,False,False,2,26,1,OR-Y,1,OR<25,9,NONE,2,BELT,0.0,,,,,,,,,0,NONE,27,BIKE ROW,,,,,2,NO-YIELD,,,,,,,,,,,,,,,False,Did not have right-of-way over pedalcyclist,No cause associated at this level,,Turning Right,Entering alley or driveway from street or highway
1325025,2509201,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,1,STRGHT,3,E,7,W,0,NONE,0,NO CODE,,,,,,,,,,,False,False,1,0,0,1,True,1325025,2509201,2867086,1,1,1,1,DRVR,False,False,2,28,1,OR-Y,1,OR<25,9,NONE,2,BELT,0.0,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,,,,,False,No error,No cause associated at this level,,Straight Ahead,No action or non-warranted
1355167,2565608,1,3,PUBLC,0,NONE,1,PSNGR CAR,False,0.0,2,TURN-R,7,W,5,S,19,ENTR DWY,0,NO CODE,,,,,,,,,,,False,False,1,0,0,1,True,1355167,2565608,2931295,1,1,1,1,DRVR,False,True,1,49,1,OR-Y,1,OR<25,9,NONE,2,BELT,0.0,,,,,,,,,0,NONE,27,BIKE ROW,,,,,2,NO-YIELD,,,,,,,,,,,,0.0,0.0,,False,Did not have right-of-way over pedalcyclist,No cause associated at this level,,Turning Right,Entering alley or driveway from street or highway
1327968,2514876,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,1,STRGHT,7,W,3,E,0,NONE,0,NO CODE,,,,,,,,,,,False,False,0,0,1,1,True,1327968,2514876,2873529,1,1,1,1,DRVR,False,False,1,43,1,OR-Y,1,OR<25,9,NONE,9,UNK,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,,,,,False,No error,No cause associated at this level,,Straight Ahead,No action or non-warranted
